CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
EU27.1.0.0.0.UWCH;European Union;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4450.771;4659.622;4907.359;5159.617;5085.338;5207.321;5335.632;5407.343;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EU15.1.0.0.0.UWCH;European Union (15 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3417.866;3561.869;3738.901;3876.862;4120.973;4428.239;4598.991;4748.897;4810.870;4998.119;5166.698;5412.186;5676.077;5719.616;5581.959;5739.254;5865.595;6015.531;6067.591;6250.931;6543.972;6595.094;6756.950;7002.909;7255.824;6956.578;7317.243                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
EA19.1.0.0.0.UWCH;Euro area;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3201.742;3373.329;3512.143;3634.732;3734.229;3842.918;3965.444;4135.173;4329.259;4523.736;4510.116;4583.384;4683.518;4731.953;4777.405;4880.484;5008.433;5152.626;5341.961;5557.403;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EA12.1.0.0.0.UWCH;Euro area (12 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2790.801;2885.271;2920.653;3006.253;3163.419;3331.795;3467.165;3588.188;3683.354;3788.035;3904.486;4066.336;4247.424;4430.033;4422.346;4496.337;4592.536;4639.583;4684.938;4782.593;4910.179;5049.368;5229.899;5433.268;5618.628;5426.647;5660.539                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
BEL.1.0.0.0.UWCH;Belgium;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66.6614;69.6211;71.5032;74.5835;79.9669;86.1431;92.6364;97.3187;100.7488;104.7396;108.8345;111.0718;115.2909;119.4947;125.7977;131.5625;138.9797;145.5863;148.5769;153.0986;158.4463;166.1291;175.0294;184.6217;186.1174;190.2292;198.7492;205.5405;209.4178;212.3011;214.4359;218.3292;226.1628;233.4213;240.9043;235.9546;241.2105                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BGR.1.0.0.0.UWCH;Bulgaria;01 Revenue;Compensation of employees: households and NPISH ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.31699;9.42187;10.03638;11.91444;13.21421;14.45256;15.85918;17.49846;19.38769;21.49279;25.57342;26.62116;27.63084;29.02693;30.72781;33.09645;34.90302;37.29308;40.34834;44.92298;49.56613;53.31883;53.70619;55.54971                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
CZE.1.0.0.0.UWCH;Czechia;01 Revenue;Compensation of employees: households and NPISH ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;618.697;725.618;796.613;839.270;866.945;922.319;996.282;1067.841;1129.798;1216.348;1297.545;1391.990;1504.760;1592.808;1553.246;1587.056;1626.938;1669.414;1691.670;1759.516;1852.286;1963.826;2126.931;2321.965;2486.502;2473.595;2589.792                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DNK.1.0.0.0.UWCH;Denmark;01 Revenue;Compensation of employees: households and NPISH ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234.983;266.460;291.931;315.768;342.006;368.467;402.550;423.097;441.046;459.344;475.478;489.505;494.798;510.861;522.719;549.858;575.200;608.115;635.849;661.468;695.529;720.401;739.380;760.838;795.847;842.848;890.586;934.703;932.984;942.942;955.756;967.110;984.325;1008.261;1038.809;1071.989;1106.268;1141.093;1172.410;1168.853;1203.731                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DEU.1.0.0.0.UWCH;Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;855.811;927.736;949.357;974.597;1009.430;1018.600;1022.430;1044.352;1074.372;1117.408;1135.047;1142.204;1145.918;1150.010;1148.956;1169.875;1204.436;1251.219;1258.027;1295.411;1352.194;1405.890;1446.609;1503.949;1564.843;1625.097;1694.689;1771.278;1849.124;1824.997;1898.052                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
D_W.1.0.0.0.UWCH;West Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;444.7400;466.4200;481.5200;492.2800;511.3500;531.7800;560.1200;585.5300;610.3900;638.7000;689.1000;745.9200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
